sample-data_dB1.csv   1 channel (mono)
-41.97619
-41.87692
-39.20711
-33.90497
-36.88554
-32.10719
-51.92744
-32.65851
-40.82467
-45.49801
-35.37631
-40.20600
-37.43995
-33.45681
-37.82336
-33.62058
-31.18563
-55.82348
-31.40948
-53.04254
-37.76168
-54.05073
-49.09504
-37.68012
-39.28000
-38.59978
-42.28099
-37.90628
-68.03013
-30.18824
-44.07392
-30.11149
-80.76657
-45.75126
-39.45249
-44.03165
-32.69273
-34.30841
-46.28106
-34.19898
-36.15760
-45.30060
-36.50508
-67.38644
-35.72570
-42.66866
-29.79469
-45.15543
-30.94868
-41.30402
-35.16108
-49.09504
-42.31552
-42.21232
-31.52860
-32.76157
-39.80810
-31.57872
-48.58180
-38.78217
-44.59785
-39.73066
-35.80711
-63.07444
-45.95932
-33.29607
-47.02194
-40.73767
-55.82348
-39.08697
-35.22203
-36.45206
-31.22415
-45.54808
-34.81866
-73.40704
-36.24317
-38.48771
-62.00953
-48.09720
-47.44870
-38.11711
-43.82335
-35.59702
-34.11780
-35.20675
-35.77445
-35.51755
-40.42591
-41.71395
-34.98074
-43.86461
-33.22288
-54.60240
-35.74192
-37.94804
-57.05384
-53.91812
-35.64505
-56.86704
-34.30841
-42.11034
-36.81178
-38.35509
-56.15760
-39.60312
-55.04044
-35.47022
-49.88521
-38.44328
-44.15908
-36.94128
-45.20355
-36.29492
-42.81403
-40.07133
-30.99556
-41.36584
-35.05543
-36.55842
-37.90628
-45.80281
-41.24263
[-inf]
-46.67213
-39.06314
-35.56515
-37.70044
-31.43911
-51.22415
-31.78215
-40.62300
-29.60841
-50.84644
-28.57469
-33.74870
-30.10300
-31.04269
-29.48904
-28.20561
-35.43880
-31.65952
-53.04254
-36.19172
-48.87136
-34.13128
-44.55296
-32.25806
-36.59416
-58.71333
-36.54060
-36.39937
-45.10757
-34.36365
-36.46970
-34.32219
-35.64505
-31.82341
-28.81998
-33.27161
-25.40862
-32.25806
-26.24834
-31.50864
-31.44901
-33.25940
-30.24841
-31.83376
-29.27823
-26.23746
-30.86494
-28.15802
-31.65952
-27.48000
-28.58180
-30.83721
-26.00154
-33.21074
-24.93744
-76.32960
-26.07591
-33.91812
-28.71091
-33.69723
-28.39864
-48.94528
-29.45749
-43.70072
-34.29466
-35.20675
-31.65952
-32.70416
-33.35755
-34.26721
-40.42591
-47.57459
-50.30900
-47.20228
-36.36441
-61.36584
-36.08974
-31.23380
-28.23977
-29.56844
-29.20908
-45.34953
-30.80956
-42.17820
-28.71814
-37.61945
-27.38024
-32.27983
-32.51176
-31.45892
-35.08548
-32.35646
-41.77877
-46.61517
-41.97619
-42.66866
-38.18137
-39.15885
-40.68015
-30.89277
-35.16108
-31.39963
-37.94804
-36.20884
-58.48771
-32.41161
-34.25352
-38.59978
-33.58252
-46.22660
-29.58441
-44.03165
-27.37404
-39.65391
-27.33078
-28.70369
-32.93611
-26.89203
-30.87421
-27.46121
-30.11998
-33.12623
-31.65952
-40.37041
-49.09504
-30.80036
-42.52568
-28.42657
-35.29883
-27.87124
-36.22599
-30.26568
-34.32219
-38.64502
-39.06314
-41.03114
-35.32974
-32.35646
-37.45971
-37.68012
-48.37080
-42.41997
-39.35350
-39.47741
-35.53339
-29.54455
-51.12817
-27.87124
-33.76161
-28.25347
-35.19150
-29.27823
-41.55399
-26.31938
-38.71333
-30.57356
-35.80711
-33.87873
-40.28781
-36.75686
-37.65985
-43.07444
-39.08697
-36.48737
-41.27327
-37.82336
-33.62058
-37.49937
-41.87692
-41.90988
-50.22257
-37.86472
-42.85076
-37.53921
-41.09104
-32.88922
-28.12418
-50.48448
-27.81240
-40.65153
-29.04233
-43.53987
-28.17159
-38.96847
-27.60635
-34.01074
-31.76159
-33.03065
-47.63822
-55.98893
-53.16235
-48.30159
-34.63093
-41.90988
-28.80536
-38.89814
-31.14728
-35.79077
-28.37775
-52.92436
-29.76201
-38.96847
-32.19308
-35.40750
-35.83989
-73.40704
-42.41997
-37.11067
-46.78717
-47.38644
-45.59843
-50.57356
-56.68417
-51.32120
-33.64606
-45.44824
-30.64550
-39.18295
-28.71091
-39.45249
-28.84930
-33.90497
-28.13770
-36.77513
-27.48628
-37.55920
-26.86278
-40.62300
-29.17852
-40.39811
-37.80275
-56.68417
-59.67942
-55.66112
-37.26407
-59.93872
-43.11229
-46.55858
-59.93872
-62.70477
-56.50508
-45.15543
-59.93872
-54.32219
-33.38226
-48.58180
-37.30285
-37.88547
-36.27764
-35.64505
-34.30841
-50.93934
-37.12970
-54.74597
-52.80777
-50.48448
-42.00953
-55.98893
-45.70002
-50.05225
-46.01212
-36.46970
-43.50012
-31.11863
-45.15543
-38.03216
-47.96357
-34.18540
-69.48114
-37.76168
-37.51927
-33.32061
-49.56047
-31.66968
-50.66357
-31.54862
-45.80281
-37.34180
-43.26535
-34.78951
-48.37080
-41.33487
-39.15885
-36.61209
-53.78750
-38.78217
-39.99152
-48.79806
-45.34953
-47.96357
-53.40704
-34.96588
-47.20228
-53.40704
-42.07660
-41.21210
-31.73084
-37.16788
-31.52860
-37.59932
-31.35053
-46.61517
-48.65329
-42.88764
-49.17090
-46.78717
-44.87217
-41.27327
-47.32462
-36.81178
-38.99204
-38.48771
-38.89814
-29.86043
-50.13700
-37.12970
-50.22257
-43.38194
-33.48181
-56.32960
-48.65329
-33.49433
-47.83197
-39.28000
-38.51001
-35.98893
-36.03919
-36.52282
-30.00180
-59.67942
-29.30140
-45.49801
-29.50487
-36.66610
-43.46055
-43.30404
-48.65329
-33.81347
-34.10435
-32.93611
-31.60894
-33.83951
-33.29607
-37.40055
-30.62746
-39.73066
-26.65500
-34.68826
-30.17968
-31.28225
-37.22547
-30.44910
-68.03013
-27.33695
-34.89196
-25.44328
-37.09169
-28.26719
-35.31427
-29.25512
-45.95932
-32.88922
-37.11067
-35.77445
-39.80810
-42.17820
-55.34524
-30.42266
-35.85632
-31.42922
-46.39101
-39.96508
-36.12360
-54.05073
-46.11870
-34.43319
-56.15760
-31.65952
-37.57924
-29.14807
-42.49030
-34.80407
-48.30159
-44.46388
-38.94496
-33.69723
-32.62442
-33.13825
-32.79620
-38.94496
-31.00496
-45.49801
-37.63963
-37.24475
-40.88316
-49.17090
-38.37706
-50.93934
-39.06314
-57.43995
-40.62300
-51.03324
-62.00953
-44.73393
-34.07750
-36.66610
-34.90669
-33.87873
-37.11067
-30.41386
-43.57980
-29.95164
-34.28092
-26.98040
-31.31144
-28.17159
-31.73084
-27.39264
-31.36032
-29.02733
-37.78219
-29.34016
-33.33290
-29.89349
-40.48176
-32.88922
-35.70951
-55.50174
-29.88521
-56.86704
-31.37013
-39.30443
-37.55920
-32.31259
-32.85422
-29.34016
-41.36584
-33.18651
-43.26535
-38.01105
-37.14877
-41.87692
-40.88316
-38.20290
-47.63822
-30.67263
-40.37041
-32.19308
-44.33194
-34.92145
-45.01264
-37.61945
-39.93872
-35.20675
-35.01054
-29.98505
-42.85076
-30.46677
-42.45506
-27.47373
-31.56868
-30.46677
-35.50174
-33.86564
-33.17442
-43.03676
-40.07133
-36.41689
-36.43446
-35.47022
-35.14591
-45.10757
-49.09504
-42.38501
-30.45793
-43.74141
-34.14478
-57.05384
-37.96899
-46.50236
-35.87279
-43.78228
-33.97092
-58.48771
-39.78221
-44.87217
-40.15188
-41.09104
-48.09720
-51.03324
-34.01074
-56.50508
-33.09027
-38.18137
-28.87136
-33.12623
-34.01074
-33.77455
-32.84259
-40.45379
-30.96740
-33.32061
-30.36127
-37.32230
-46.22660
-37.86472
-30.78200
-40.76657
-29.04233
-46.44651
-31.81308
-50.48448
-34.23986
-46.50236
-39.28000
-32.59047
-49.72132
-37.28344
-43.07444
-46.44651
-43.82335
-46.01212
-48.94528
-76.32960
-42.45506
-34.87725
-42.24659
-37.18703
-39.50241
-37.84401
-46.84527
-46.28106
-47.89752
-45.44824
-56.15760
-43.18848
-45.75126
-34.33599
-39.57783
-52.03272
-58.05332
-57.24475
-49.01984
-43.11229
-37.55920
-37.88547
-42.74104
-80.76657
-43.90607
-47.76690
-40.50983
-44.28840
-54.60240
-39.96508
-55.98893
-48.94528
-48.58180
-76.32960
-49.64052
-38.33319
-43.98959
-37.40055
-37.20623
-41.21210
-39.96508
-33.53202
-29.12531
-28.90824
-30.74539
-30.18824
-29.82750
-38.80524
-31.65952
-60.48176
-38.71333
-40.37041
-42.41997
-44.82584
-43.74141
-50.30900
-41.77877
-48.09720
-38.89814
-65.70002
-40.70886
-38.69050
-41.21210
-30.39629
-36.99738
-27.43621
-50.93934
-29.23975
-36.43446
-25.63385
-40.15188
-25.90161
-41.06104
-29.28595
-37.18703
-33.07831
-37.32230
-36.83016
-31.76159
-80.76657
-34.63093
-45.25194
-36.43446
-42.49030
-58.48771
-38.80524
-42.85076
-41.77877
-43.22683
-37.26407
-42.49030
-39.78221
-37.51927
-51.22415
-34.01074
-45.95932
-43.74141
-39.73066
-46.96265
-39.03938
-33.34522
-30.91137
-46.44651
-29.12531
-42.77746
-28.97503
-45.70002
-35.14591
-40.88316
-42.14420
-34.70265
-48.37080
-34.44717
-37.78219
-29.36350
-30.15404
-37.03498
-35.05543
-40.56623
-31.92744
-37.63963
-36.22599
-43.46055
-44.24508
-40.26046
-40.68015
-37.53921
-47.44870
-36.95994
-29.19379
-39.52748
-28.79076
-33.63331
-28.54628
-45.10757
-29.23975
-39.13483
-32.13930
-39.15885
-33.00692
-35.51755
-35.45450
-29.56047
-48.79806
-32.42268
-40.12495
-36.68417
-60.48176
-56.86704
-53.78750
-52.13930
-35.19150
-47.57459
-35.53339
-38.31134
-56.32960
-35.58107
-46.67213
-33.33290
-52.46711
-29.92667
-35.10055
-46.22660
-57.05384
-29.33240
-33.60788
-29.41037
-31.54862
-41.21210
-33.36989
-43.46055
-54.32219
-38.39907
-49.40254
-48.87136
-41.03114
-54.05073
-39.23134
-32.37847
-30.52000
-42.31552
-29.77017
-50.84644
-39.67942
-37.84401
-36.63006
-39.25563
-39.67942
-42.28099
-28.18518
-36.41689
-25.79764
-50.57356
-29.06488
-37.86472
-32.35646
-51.72062
-57.05384
-35.77445
-44.20197
-31.34074
-33.46930
-37.43995
-38.05332
-36.14058
-35.82348
-45.39875
-32.84259
-33.89184
-42.49030
-32.08585
-42.24659
-37.12970
-35.26803
-34.28092
-65.20355
-31.37013
-41.68172
-34.44717
-47.44870
-42.31552
-33.29607
-38.03216
-38.01105
-33.51944
-41.21210
-41.94297
-47.02194
-41.00134
-46.72946
-58.26780
-43.53987
-53.65882
-37.57924
-40.56623
-40.28781
-41.03114
-53.40704
-37.34180
-43.74141
-46.72946
-39.75640
-39.03938
-42.52568
-33.58252
-42.88764
-30.14552
-35.75817
-27.59998
-35.36076
-24.70654
-38.42115
-27.51142
-34.11780
-27.58093
-62.70477
-27.68946
-41.33487
-25.22287
-29.79469
-27.57459
-26.87447
-30.98616
-28.33612
-34.70265
-28.87872
-38.28954
-31.27254
-41.64961
-30.82798
-34.39140
-52.46711
-37.51927
-36.59416
-43.46055
-34.02405
-41.39691
-46.06525
-46.90376
-37.42023
-67.38644
-49.17090
-42.63269
-37.96899
-36.97864
-35.75817
-33.03065
-48.58180
-48.37080
-43.34290
-52.13930
-48.72537
-65.20355
-41.00134
-44.46388
-32.36746
-66.78717
-34.33599
-57.84401
-41.33487
-42.17820
-43.30404
-44.73393
-33.33290
-52.46711
-35.56515
-42.74104
-50.05225
-47.08164
-47.51142
-45.39875
-38.99204
-42.88764
-37.70044
-48.09720
-65.20355
-41.68172
-42.77746
-36.17464
-49.96833
-35.83989
-53.91812
-40.50983
-43.38194
-42.99924
-33.49433
-90.30900
-35.45450
-35.82348
-33.85257
-31.70021
-68.72537
-33.46930
-34.32219
-42.85076
-31.26284
-34.61665
-34.68826
-47.76690
-32.53418
-30.90206
-39.52748
-29.81108
-63.46055
-32.50058
-44.87217
-28.26719
-40.65153
-32.46711
-45.15543
-37.30285
-38.11711
-33.80048
-47.44870
-33.22288
-38.99204
-26.99225
-58.26780
-22.48324
-33.51944
-24.10363
-30.94868
-25.84947
-35.39189
-31.09958
-35.53339
-37.76168
-43.98959
-42.38501
-48.87136
-30.27432
-84.28840
-25.89115
-40.15188
-33.13825
-37.51927
-34.73151
-38.80524
-40.15188
-32.62442
-41.61762
-28.50384
-29.04984
-31.23380
-28.29470
-41.00134
-30.36127
-38.92152
-37.59932
-39.83407
-32.44486
-36.72044
-34.33599
-35.22203
-80.76657
-33.27161
-38.13848
-29.40254
-33.10224
-23.82747
-32.76157
-24.70654
-38.48771
-31.96940
-57.63963
-29.36350
-73.40704
-35.29883
-43.18848
-54.32219
-48.79806
-35.05543
-43.30404
-44.96556
-76.32960
-40.73767
-43.34290
-39.11087
-56.86704
-30.93934
-58.26780
-31.84412
-40.73767
-37.78219
-80.76657
-39.23134
-34.83327
-33.21074
-36.63006
-44.15908
-32.50058
-33.58252
-36.02240
-59.67942
-51.61903
-56.32960
-34.10435
-37.99000
-29.27823
-49.48114
-30.43146
-41.90988
-25.40368
-32.95965
-26.33036
-37.11067
-30.12848
-39.75640
-25.31525
-36.08974
-25.07898
-39.20711
-30.60946
-46.44651
-24.77517
-40.56623
-22.99550
-38.37706
-24.34067
-34.67389
-25.00321
-32.20388
-24.09089
-37.24475
-26.60382
-59.18295
-29.58441
-43.66023
-39.91244
-38.39907
-36.73863
-39.57783
-73.40704
-28.87872
-51.03324
-26.28106
-34.33599
-28.02345
-44.55296
-28.05690
-41.74630
-26.10798
-38.42115
-27.58728
-45.90684
-37.09169
-34.73151
-37.80275
-43.34290
-29.85219
-40.79557
-33.85257
-41.55399
-72.24720
-37.03498
-40.31526
-28.79076
-36.86704
-25.79248
-34.47519
-29.80288
-90.30900
-44.46388
-44.28840
-48.65329
-36.73863
-30.73626
-57.05384
-29.90177
-39.83407
-26.27014
-50.22257
-32.56791
-43.46055
-32.94787
-35.39189
-27.12969
-36.12360
-26.02803
-40.45379
-25.73073
-42.31552
-26.02272
-41.97619
-25.65416
-54.32219
-26.78717
-35.29883
-32.31259
-29.48114
-30.94868
-36.24317
-29.41820
-33.49433
-28.57469
-29.91007
-26.79876
-51.92744
-27.39264
-60.20600
-29.92667
-51.41935
-30.35254
-32.40055
-30.93934
-29.63248
-31.30170
-29.52865
-33.39464
-31.80276
-30.65453
-31.82341
-43.26535
-38.44328
-58.48771
-41.24263
-38.80524
-41.94297
-41.15136
-46.55858
-49.09504
-40.31526
-57.84401
-33.18651
-42.00953
-41.12115
-35.61300
-32.02214
-76.32960
-30.33510
-37.01616
-33.77455
-41.12115
-41.87692
-44.82584
-31.78215
-90.30900
-33.53202
-47.96357
-29.10260
-41.00134
-25.74099
-39.35350
-27.79287
-35.34524
-35.22203
-47.89752
-39.01568
-35.34524
-33.44434
-34.01074
-33.24721
-59.18295
-29.34794
-37.32230
-37.99000
-33.58252
-61.36584
-32.05393
-52.24720
-31.39963
-52.13930
-32.45598
-36.38187
-29.48114
-29.83572
-32.34547
-30.81876
-31.26284
-27.85813
-68.72537
-26.17248
-41.77877
-27.42374
-37.42023
-38.57725
-36.46970
-48.44056
-44.68833
-43.34290
-34.06410
-36.07285
-36.75686
-32.83097
-33.51944
-36.95994
-36.46970
-47.02194
-38.96847
-38.46546
-29.74571
-28.49678
-29.68083
-24.82122
-30.55567
-27.50513
-28.77619
-28.96014
-26.27014
-28.79806
-28.51796
-34.32219
-26.02272
-50.75453
-30.44027
-41.52234
-40.17890
-41.49082
-43.94773
-39.99152
-33.17442
-42.77746
-31.23380
-33.74870
-41.94297
-35.07044
-33.44434
-72.24720
-36.22599
-34.05073
-37.05384
-33.11423
-31.34074
-36.32960
-26.93905
-36.19172
-28.46160
-30.54674
-32.66990
-28.36385
-35.88928
-27.26323
-34.57397
-28.42657
-35.25267
-28.87872
-67.38644
-28.39167
-40.70886
-30.11149
-43.42115
-29.07995
-43.38194
-27.53032
-34.98074
-29.26282
-37.86472
-28.26032
-36.39937
-28.44757
-29.61643
-32.04332
-33.07831
-41.49082
-30.31769
-40.94205
-28.06360
-41.74630
-27.92388
-33.09027
-30.41386
-38.01105
-27.90410
-43.07444
-25.59338
-69.48114
-31.93791
-38.51001
-32.12858
-50.30900
-28.90824
-66.22660
-48.79806
-47.89752
-40.73767
-36.32960
-41.74630
-32.04332
-34.02405
-29.22440
-45.90684
-28.09720
-35.01054
-36.64806
-42.24659
-36.50508
-37.61945
-36.88554
-38.64502
-35.82348
-38.94496
-53.78750
-34.44717
-38.78217
-33.03065
-32.86587
-33.81347
-28.84930
-37.03498
-27.41129
-34.81866
-32.43376
-32.91263
-39.30443
-35.25267
-41.42810
-76.32960
-55.82348
-45.85467
-47.70232
-74.74597
-63.86461
-36.12360
-40.04465
-52.57918
-37.80275
-37.53921
-47.20228
-60.20600
-40.59457
-52.92436
-32.73856
-34.29466
-30.91137
-37.07274
-38.44328
-56.68417
-37.40055
-52.35646
-38.82837
-36.45206
-35.72570
-27.85158
-37.30285
-30.77283
-38.59978
-50.39629
-72.24720
-35.93896
-36.46970
-37.11067
-43.53987
-41.18168
-38.73621
-32.66990
-38.92152
-39.08697
-46.61517
-31.51861
-34.57397
-30.11149
-35.51755
-27.65100
-33.67160
-27.10563
-34.19898
-29.84395
-40.70886
-31.35053
-27.44246
-33.80048
-30.58252
-28.67485
-30.17112
-30.20539
-27.38024
-28.89347
-29.27823
-46.44651
-46.61517
-36.29492
-35.36076
-26.28106
-35.61300
-27.09963
-36.39937
-30.54674
-37.94804
-27.40507
-41.00134
-28.68205
-39.65391
-33.59519
-37.70044
-31.77186
-31.20487
-34.09091
-30.11149
-57.43995
-29.95998
-50.93934
-27.75395
-50.39629
-27.95032
-42.70477
-31.35053
-42.41997
-35.53339
-32.85422
-44.24508
-30.34381
-66.22660
-31.88568
-42.52568
-29.49695
-50.22257
-25.49801
-46.72946
-23.25377
-34.34981
-21.82117
-35.48597
-22.75923
-36.70229
-25.44328
-34.17184
-28.28781
-37.88547
-35.45450
-40.04465
-41.68172
-57.63963
-31.31144
-28.08375
-27.81891
-27.48000
-49.88521
-31.75133
-43.57980
-42.96188
-38.89814
-50.84644
-43.18848
-48.23292
-42.11034
-51.61903
-27.45495
-35.90581
-26.15631
-32.32353
-27.79287
-29.22440
-29.99342
-27.90410
-30.58252
-32.21469
-41.87692
-37.63963
-38.03216
-30.89277
-32.32353
-34.05073
-33.59519
-30.05225
-27.15382
-28.58892
-25.99096
-66.22660
-24.57089
-36.03919
-26.06525
-30.26568
-27.83197
-26.53043
