sample-data.csv   1 channel (mono)
0.02353
0.00711
-0.02618
-0.00952
0.01807
0.01410
-0.00635
-0.01007
0.00830
0.01242
0.00385
-0.00339
0.00641
0.01895
-0.00906
-0.00488
0.01389
-0.00711
-0.01382
0.02444
0.02881
-0.02206
-0.02435
0.01801
0.01523
-0.00031
-0.00784
-0.01331
0.01022
0.02322
-0.00339
-0.01498
0.02145
0.01712
-0.01138
-0.00900
-0.00540
0.01160
0.01663
-0.01212
-0.02487
0.00897
0.01938
-0.00696
-0.00812
0.01996
0.03018
-0.00482
-0.03827
0.00583
0.05490
-0.00433
-0.06744
-0.00574
0.08597
0.00381
-0.08344
-0.00607
0.05420
0.01578
-0.03256
-0.02087
0.03516
0.02441
-0.02853
-0.02808
0.03043
0.03864
-0.00540
-0.03610
-0.00525
0.02701
0.01834
-0.02094
-0.03680
0.01791
0.04028
-0.02960
-0.03558
0.02866
0.02921
-0.01169
-0.00168
0.00195
-0.01279
0.01443
0.01654
-0.03159
-0.01407
0.03381
0.00937
-0.02570
0.00681
0.02393
-0.01028
-0.00797
-0.00607
-0.00330
0.00104
0.00577
-0.00894
0.00732
0.02255
-0.01425
-0.02121
0.01886
0.02271
-0.00690
-0.01501
-0.00290
0.00217
0.01080
-0.00861
-0.00287
0.00836
0.00854
0.00635
-0.02405
-0.00739
0.03427
0.00873
-0.02118
-0.00711
0.02048
0.01935
-0.00699
-0.00595
-0.00473
0.00140
0.01385
-0.01520
-0.02682
0.02811
0.03696
-0.01083
-0.03342
0.00867
0.03973
-0.00723
-0.03671
-0.01309
0.03979
0.03397
-0.04178
-0.02942
0.02969
0.03323
-0.01596
-0.03418
0.03134
0.02878
-0.02994
-0.01840
0.01062
0.00378
-0.01126
0.00842
0.02643
-0.00327
-0.01779
0.01413
0.03516
-0.00543
-0.04211
-0.00827
0.04657
0.00531
-0.03711
0.01422
0.02786
0.00290
-0.02151
-0.02097
0.01361
0.01022
-0.00711
-0.01028
-0.00006
0.01688
-0.00388
-0.00497
0.00922
0.01077
0.00302
0.01279
0.00851
-0.02206
-0.00391
0.00601
-0.00717
0.00241
-0.00339
-0.01431
0.00903
0.01642
-0.00864
-0.00839
0.00562
0.01193
-0.00436
-0.00705
0.02267
0.00192
-0.03726
-0.01443
0.03488
0.02429
-0.02228
0.01605
0.03021
-0.00745
-0.02466
-0.02203
0.00696
0.02206
0.01349
-0.02835
-0.02768
0.04819
0.02390
-0.05072
-0.01587
0.05368
0.01926
-0.04062
-0.00946
0.03394
0.01294
-0.02118
-0.01917
0.02023
0.01517
-0.02182
-0.01419
0.00366
0.01260
-0.00201
-0.01147
0.00354
0.00452
0.02209
0.00922
-0.02594
-0.01379
0.04971
0.03934
-0.04471
-0.03522
0.01624
0.01575
-0.01968
-0.03232
0.02557
0.02911
-0.01028
-0.00284
0.02106
0.00330
-0.01611
0.00482
0.01450
-0.00214
-0.02591
-0.03479
0.02426
0.02783
-0.02209
-0.01086
0.03302
0.03366
-0.00040
-0.03580
-0.00992
0.03214
-0.02429
-0.03275
0.02887
0.02237
-0.01242
-0.01749
0.02808
0.02771
-0.02264
-0.01093
0.01263
0.01395
-0.00723
-0.01584
-0.01334
0.00720
0.00793
0.00143
-0.01059
-0.01593
0.02301
0.02271
-0.03909
-0.03793
0.04691
0.04620
-0.03757
-0.04312
0.01511
0.04596
-0.01059
-0.04895
-0.00714
0.03079
0.02985
-0.02902
-0.05228
0.01367
0.03287
-0.01474
-0.02759
0.00058
0.01947
0.00729
0.00864
0.00531
-0.01263
0.01300
0.01370
-0.00583
-0.03217
-0.01709
0.03015
0.01315
-0.02225
-0.00458
0.01245
0.00131
0.00449
0.01553
-0.01932
-0.01160
0.02921
-0.00543
-0.02051
-0.01086
0.03220
0.00562
-0.03842
0.00864
0.04108
0.00424
-0.03650
-0.01117
0.04211
0.01450
-0.04517
-0.01596
0.03708
0.01215
-0.02701
0.00000
0.02908
-0.01016
-0.02118
0.00470
0.01944
0.02194
-0.02271
-0.03375
0.02875
0.03384
-0.02316
-0.03333
0.02179
0.01886
-0.01926
0.00571
0.02145
-0.00610
-0.02838
0.00775
0.01776
-0.01624
-0.01187
0.00876
0.02112
0.01047
-0.02280
0.02078
0.02289
-0.04517
-0.01849
0.03253
0.00467
-0.01370
-0.00702
0.00687
0.01303
0.00211
-0.00446
-0.00659
-0.00208
0.01996
0.01572
-0.01227
-0.01825
-0.02350
0.02957
0.03769
-0.05109
-0.03833
0.04495
0.03867
-0.03354
-0.02713
0.02771
0.03198
-0.00143
-0.03973
-0.01666
0.03967
0.01129
-0.02841
-0.00211
0.02448
-0.00360
-0.00470
0.02469
-0.00806
-0.02805
0.01651
0.02325
-0.00702
-0.01895
-0.00299
0.00677
-0.00180
-0.00122
-0.00604
0.02707
0.02084
-0.02740
-0.00348
0.02292
0.00204
-0.00790
-0.00281
-0.00168
0.00174
-0.00479
0.00137
0.00186
-0.02481
-0.00092
0.03958
0.00632
-0.03293
-0.00214
0.04565
0.00488
-0.04376
0.01044
0.02905
-0.00708
-0.01825
0.01657
0.01273
-0.03012
-0.01178
0.03275
-0.00946
-0.01273
0.02200
0.00339
-0.00775
0.00861
-0.00381
-0.00812
0.00351
0.00797
-0.00806
-0.01096
0.02017
0.01431
-0.02481
-0.00253
0.02328
-0.00909
0.00531
0.01703
-0.00977
-0.01343
-0.02124
0.01285
0.02084
-0.02759
-0.00162
0.02689
0.00223
-0.01294
0.00198
0.00351
0.01306
0.01086
-0.01175
-0.00769
0.01273
-0.00040
-0.03094
0.00626
0.03122
0.00009
-0.00516
-0.01065
-0.00629
0.02319
0.01926
0.00485
-0.01950
-0.01556
0.00543
0.01495
0.00043
-0.01636
-0.00735
0.03238
0.00552
-0.02835
0.00861
0.01746
0.00351
-0.00766
-0.00775
0.02652
0.02301
-0.01022
-0.02637
0.00372
0.01151
-0.00589
-0.01031
0.01620
0.00070
-0.00504
0.02164
0.00446
-0.00919
-0.00162
0.01111
-0.01733
-0.01505
0.02747
0.00528
-0.01816
0.00021
0.01541
0.01190
0.00079
0.00394
0.00424
0.01242
0.00644
-0.01660
-0.01968
0.01736
0.01627
-0.01675
-0.00952
0.00821
0.01782
-0.00641
-0.02182
0.00186
0.01633
0.01266
0.00140
-0.00201
0.01651
-0.00143
-0.01926
-0.00784
0.01443
0.01208
0.00156
-0.01047
0.00177
0.01685
-0.00320
-0.01196
-0.00620
0.01422
0.00549
-0.01532
-0.00723
0.00992
0.02820
-0.00854
-0.01767
0.01486
0.01273
0.00513
-0.00867
0.00000
-0.00464
0.01114
0.01666
-0.01303
-0.02679
-0.00275
0.02576
0.00931
-0.03308
0.00287
0.03726
0.02054
-0.03125
-0.02805
0.03354
0.03888
-0.01691
-0.02612
-0.00223
0.01550
0.00360
-0.01965
-0.00592
0.02438
0.01480
0.00116
-0.01489
-0.01514
0.00555
0.01913
0.01501
-0.01923
-0.01651
0.02563
0.03622
-0.02170
-0.05365
0.02438
0.04871
-0.02658
-0.02676
0.02173
0.03073
-0.02560
-0.03436
0.04877
0.02863
-0.03909
-0.02612
0.04227
0.03723
-0.02872
-0.05011
0.02185
0.05664
-0.00015
-0.04968
-0.02014
0.03668
0.02066
-0.03802
0.00357
0.03366
-0.00653
-0.01929
0.01736
0.02612
-0.02316
-0.02148
0.01935
0.00952
-0.00418
-0.00305
0.00436
0.01520
-0.00085
-0.01569
0.02744
0.03873
-0.03323
-0.03464
0.00540
0.02881
0.00778
-0.03665
-0.01315
0.04276
0.02432
-0.02368
-0.02673
0.01761
0.02411
-0.00815
-0.00467
0.00797
0.00735
0.01233
0.01102
-0.00925
-0.02853
0.01746
0.02692
-0.01266
-0.01547
-0.00119
0.02396
0.01938
-0.01175
-0.02094
-0.00488
0.03317
0.00629
-0.04279
-0.01041
0.04300
0.03671
-0.02255
-0.04523
0.02859
0.04236
-0.03119
-0.02206
0.02612
0.00958
-0.00351
0.02884
-0.00748
-0.03790
0.01718
0.04041
-0.01544
-0.03067
0.01923
0.01169
-0.01114
-0.00888
0.01712
0.02411
-0.01340
-0.01306
0.00381
0.00757
-0.01077
-0.01062
0.01672
0.03333
-0.00278
-0.04041
0.02051
0.03867
-0.01740
-0.03436
0.00836
0.04831
0.01160
-0.02960
-0.01620
0.02023
0.00967
-0.01453
-0.01309
0.00702
0.01111
0.01498
-0.00864
-0.01285
0.02084
0.01334
-0.00806
-0.00803
-0.00308
0.01279
0.00720
-0.01328
-0.00882
0.02267
0.03925
-0.00299
-0.04068
0.00928
0.03531
-0.00665
-0.03903
0.01126
0.04166
-0.01993
-0.02582
0.02231
0.00415
-0.00159
0.00220
-0.00385
-0.01855
0.00803
0.03629
-0.01135
-0.02771
0.01624
0.03812
0.00226
-0.03250
0.01126
0.02457
-0.01697
-0.01614
0.00021
0.00757
0.01395
0.00458
-0.00427
-0.00525
0.00296
0.00146
-0.00272
0.02078
0.00534
-0.02936
0.01099
0.03668
-0.01065
-0.03610
0.02017
0.03918
-0.01450
-0.04224
0.01324
0.04538
-0.00931
-0.03476
0.00955
0.01288
0.00146
0.00104
-0.00165
0.01370
-0.00101
-0.00699
0.00470
-0.00101
0.00073
0.00150
0.00552
-0.00101
-0.00192
0.02142
-0.00372
-0.01364
-0.01276
0.01535
0.01651
-0.01926
0.00284
0.01392
0.00183
0.00229
0.00299
0.00793
-0.00159
0.00519
0.00314
-0.00500
-0.01501
0.00668
0.02780
-0.00552
-0.01254
0.00400
0.01953
-0.00034
-0.01294
0.01331
0.02158
-0.00333
-0.02609
-0.00293
0.02646
0.00513
-0.01358
-0.00687
0.01822
0.00381
0.00858
0.01102
-0.01477
-0.00204
0.01151
0.01001
-0.00363
-0.00540
-0.00400
0.00214
0.01785
0.00436
-0.00214
-0.00787
0.00870
0.02591
-0.01385
-0.02652
0.01318
0.02707
0.00467
-0.00369
0.00717
-0.00348
0.00458
0.00571
-0.00864
0.00430
0.01443
0.01123
-0.01190
-0.01135
0.03214
0.00311
-0.01392
-0.00308
-0.00677
0.02118
-0.00153
-0.00369
0.02115
-0.00406
-0.01086
0.01187
0.01587
-0.01578
-0.01492
0.03162
-0.00104
-0.03427
0.00531
0.03348
0.01468
-0.00671
-0.00684
-0.00369
0.02039
0.01971
-0.02255
-0.02628
0.02032
0.02164
-0.01349
-0.02942
0.01031
0.04648
0.01843
-0.03098
-0.02728
0.01376
0.03003
-0.00040
-0.04297
0.01801
0.05344
-0.01398
-0.03860
0.01715
0.03445
-0.00504
-0.02267
0.01395
0.01627
-0.01022
0.00778
-0.00171
-0.03012
0.01611
0.02682
-0.00479
-0.01004
0.01563
-0.00198
-0.00494
0.01898
-0.00156
-0.02612
0.01321
0.03488
-0.00751
-0.01819
0.00385
0.00598
-0.01129
0.02066
0.02338
-0.02203
-0.02292
0.01129
0.02817
-0.00531
-0.01312
0.01373
0.00903
-0.00348
-0.01205
0.00284
0.01114
0.00134
-0.00931
0.00281
0.00079
0.00580
0.01978
0.01468
-0.01797
-0.02023
0.01395
0.03015
0.00662
-0.03180
-0.01932
0.04477
0.02719
-0.03903
-0.02591
0.04269
0.02704
-0.03537
-0.01291
0.03412
0.02155
-0.03201
-0.00946
0.02267
0.01639
-0.00168
-0.03204
-0.00143
0.02701
0.01083
-0.01324
-0.02423
0.02277
0.03412
-0.00854
-0.02191
0.00687
0.01257
-0.01389
0.00806
0.00903
-0.01230
-0.00415
0.02927
0.00958
-0.02457
-0.00607
0.01794
0.00562
0.01315
-0.01007
-0.01736
0.01776
0.03168
-0.00720
-0.02997
-0.00754
0.04230
0.02640
-0.02997
-0.01678
0.02026
0.02194
-0.00705
-0.00992
0.01511
-0.01508
-0.01685
0.01749
0.00555
-0.00351
0.00760
0.03000
0.00650
-0.01962
0.00140
0.01263
-0.00473
-0.01608
0.00647
0.02002
0.00119
-0.01025
-0.00571
0.00983
0.00882
-0.00394
0.00281
0.01993
-0.00150
-0.02216
0.01233
0.03601
-0.02206
-0.01993
0.02048
0.02280
-0.00949
-0.02829
0.02158
0.03033
-0.01361
-0.00488
0.01279
0.02890
-0.00916
-0.03531
0.00476
0.02567
0.00299
-0.01941
-0.00473
0.01086
0.02347
0.00327
-0.01367
0.00702
0.00476
-0.00644
-0.00500
0.00357
-0.00015
0.00754
0.01804
-0.00772
-0.01382
0.01059
0.01282
0.00455
-0.00485
-0.00403
0.00534
-0.00156
-0.00693
-0.00516
0.01920
0.01050
0.00250
0.00125
0.00137
0.00354
-0.00699
-0.01324
0.01276
0.00729
0.00009
0.00638
0.00409
0.00943
-0.00610
-0.00186
0.01004
0.00159
0.00357
0.00372
-0.00015
-0.00330
-0.01212
-0.00632
0.01349
0.01379
-0.00870
-0.01004
0.02106
0.03497
-0.03586
-0.02902
0.03094
0.03226
-0.01147
-0.02612
0.00095
0.01160
0.00958
-0.00757
0.00574
0.00650
0.00305
0.00815
0.00394
-0.01135
0.00052
0.00922
0.01163
-0.00870
-0.03021
0.01413
0.04248
-0.00284
-0.03452
0.01508
0.05228
-0.00983
-0.05069
-0.00885
0.03433
0.01382
-0.02219
-0.01361
0.01440
0.02582
0.00009
-0.01855
0.00546
0.01508
0.00751
0.00119
-0.01147
0.00720
0.00815
-0.00690
0.01370
0.00751
-0.01025
-0.01331
0.00275
0.01993
-0.00504
-0.00650
0.01031
-0.00449
-0.01117
0.02151
0.02847
-0.00476
-0.03497
0.00726
0.03558
-0.00519
-0.01749
-0.00903
0.00781
0.01840
-0.00381
-0.01895
-0.01291
0.03403
0.03107
-0.01407
-0.01767
0.00937
0.02533
-0.01312
-0.01544
0.00671
-0.00613
0.00970
0.00925
-0.01328
-0.00424
0.01419
0.03470
-0.01056
-0.03635
0.02081
0.03738
-0.00555
-0.03452
0.01105
0.02472
-0.01102
-0.02237
0.01675
0.01688
-0.03326
-0.00363
0.02393
0.00986
0.01465
-0.00095
0.00143
-0.00204
0.00247
0.01740
-0.00418
-0.01672
-0.01215
0.00153
0.01663
0.00464
-0.02155
-0.00238
0.03189
0.01758
-0.00488
0.00140
0.03415
-0.02087
-0.03384
0.02646
0.00870
-0.02145
-0.00671
0.00192
0.01202
0.00339
-0.00360
0.00888
0.00198
0.01093
0.02405
-0.02979
-0.00766
0.03247
0.00287
-0.01038
-0.01282
0.01474
0.01089
0.01038
0.00769
-0.03897
-0.01511
0.05130
0.00296
-0.03522
0.01279
0.02411
-0.00259
-0.00140
0.01627
-0.00616
-0.02710
0.02121
0.01343
-0.01251
0.01559
-0.01617
0.00537
0.02280
-0.02020
0.00751
0.02487
0.00772
-0.01392
-0.01724
0.01932
0.00055
-0.02701
0.00824
0.01895
-0.00424
-0.00766
0.02164
0.01254
-0.01257
0.02109
0.00870
-0.00800
0.00446
-0.00891
-0.00461
0.00122
-0.00665
0.00208
0.01321
-0.00937
0.00967
0.00888
-0.00214
0.01358
0.00650
-0.00461
-0.01028
0.01117
0.00748
-0.02094
0.00717
0.03110
-0.01630
-0.04169
0.01706
0.05817
-0.01199
-0.04211
0.01968
0.04178
-0.00073
-0.04126
0.00858
0.05481
-0.03238
-0.04181
0.04532
0.02823
-0.03830
-0.01840
0.03598
0.01218
-0.02731
0.00827
0.02875
-0.01907
-0.00238
0.01331
-0.01480
-0.00671
0.01990
0.00851
-0.00497
-0.00452
0.01346
-0.00043
-0.00348
0.00739
-0.01263
-0.01416
0.01630
0.02231
0.00372
0.00381
0.00681
0.00247
0.00366
-0.00055
-0.00891
-0.00598
0.02408
0.00046
-0.01920
0.00128
0.00858
0.00778
-0.00684
0.00580
0.02155
-0.00238
-0.01666
0.00729
0.00314
-0.00443
0.00421
0.00537
-0.01123
0.00717
0.01303
-0.00394
0.00055
-0.00824
-0.00726
0.01553
0.00317
-0.01614
0.00201
0.00943
-0.00677
0.00708
0.02115
0.00003
-0.01688
0.01617
0.02029
-0.02600
0.00037
0.02121
-0.01923
-0.00720
0.02734
0.01859
-0.01843
-0.00409
0.02362
-0.02850
-0.01056
0.03232
0.00067
-0.02371
0.00571
0.03860
0.00928
-0.02380
-0.00552
0.01364
0.01242
-0.02042
0.00424
0.02182
-0.01123
-0.04471
0.00122
0.07513
-0.02109
-0.06235
0.02835
0.05099
-0.01700
-0.02786
0.01672
0.01294
-0.00632
0.00760
0.00360
-0.03064
0.00006
0.05075
-0.00983
-0.02203
0.01331
0.01834
-0.01147
-0.00983
0.02338
-0.00830
-0.03757
0.03528
0.02744
-0.03848
-0.00891
0.03033
0.01132
-0.01318
0.01019
0.02386
-0.01459
-0.01920
0.01733
-0.00009
-0.02170
0.01239
0.03387
-0.02213
-0.06436
0.02301
0.05817
-0.01190
-0.02521
-0.00131
0.03403
0.00021
-0.01718
0.00693
-0.00192
-0.00363
0.01767
-0.00684
-0.00565
-0.00015
0.00919
0.00681
0.01108
0.00143
-0.02838
-0.00122
0.02557
-0.00919
-0.01291
-0.00009
0.01093
0.01813
0.02185
-0.01474
0.00620
0.02371
-0.02094
-0.01581
-0.00104
0.00262
-0.00153
-0.01971
0.01260
0.03436
-0.00336
-0.03009
-0.00803
0.05368
0.02249
-0.04825
-0.01395
0.03116
-0.01028
-0.05423
0.01569
0.05573
-0.01096
-0.02948
0.00476
0.05771
0.00937
-0.07083
-0.01205
0.06067
0.01846
-0.05621
-0.02454
0.06244
0.01373
-0.04675
-0.00110
0.03317
-0.00656
0.01010
0.01202
-0.01456
-0.01050
0.00021
0.03598
-0.00281
-0.04852
0.01920
0.03970
-0.00592
-0.03955
0.00818
0.04950
-0.01199
-0.04175
-0.00507
0.01398
0.01834
-0.01288
-0.00681
0.03217
0.00912
-0.02029
0.00836
0.00024
-0.01407
-0.00964
0.03635
-0.01434
-0.05133
0.01889
0.03235
0.00003
-0.00598
0.00610
-0.00369
-0.01456
0.02905
-0.00140
-0.03198
0.01019
0.04858
0.00308
-0.02353
-0.00671
0.02252
0.01700
-0.04401
-0.01563
0.04996
0.00949
-0.05170
-0.00766
0.04999
0.00797
-0.05215
0.00192
0.04578
-0.01718
-0.02423
0.03357
0.02835
-0.01541
-0.03381
0.02115
0.03726
-0.03195
-0.04572
0.00253
0.04269
0.00098
-0.03189
0.00269
0.03036
0.02399
-0.02838
-0.03299
0.02722
0.03339
-0.02139
-0.02570
0.02933
0.02563
-0.00687
-0.01196
0.00119
0.00867
-0.01147
-0.00800
0.00876
0.00470
0.00351
-0.00964
-0.00128
0.02191
0.00793
0.00879
0.01657
-0.02505
-0.00015
0.03043
-0.01410
-0.02048
0.00879
0.00806
-0.00574
0.02576
-0.00003
-0.02106
0.00400
0.03506
-0.00891
-0.05164
0.01077
0.04077
-0.01709
-0.01733
0.00403
0.01120
-0.01709
0.02127
0.01993
-0.02176
0.00110
0.03409
-0.01361
-0.01260
0.02094
0.00085
-0.02496
0.00244
0.02692
0.00247
-0.02383
-0.01517
0.03357
0.03223
-0.02414
-0.02878
0.02734
0.04047
0.00037
-0.04913
-0.00815
0.04254
0.01346
-0.01178
-0.01501
-0.00378
-0.00583
0.00681
0.01981
-0.01572
-0.01453
0.02283
0.02109
-0.01419
-0.01501
0.00446
-0.01126
0.01193
0.03256
-0.03760
-0.03281
0.05740
0.02966
-0.04214
-0.03641
0.03564
0.04858
-0.03632
-0.03751
0.01923
0.04999
-0.00290
-0.03006
0.00839
0.00980
0.00842
0.00635
-0.01001
-0.02194
0.00726
0.02744
-0.02054
-0.00800
0.01764
0.02127
-0.00024
-0.01544
0.01984
0.01404
-0.02209
-0.02710
0.01526
0.04498
-0.01550
-0.03775
0.02969
0.02325
-0.03818
-0.01605
0.04333
0.01868
-0.03790
-0.01727
0.03598
-0.00043
-0.03806
0.00922
0.03122
-0.00674
-0.03516
0.00677
0.04202
-0.01782
-0.03442
0.01279
0.03864
-0.01514
-0.03781
0.03305
0.02499
-0.02219
-0.00842
0.03049
0.00897
-0.03952
0.00818
0.04016
-0.02216
-0.03015
0.01257
0.04025
-0.00702
-0.05252
0.00034
0.02530
0.01187
-0.02475
-0.00305
0.03586
-0.00049
-0.00363
-0.00403
-0.00919
0.01526
0.00818
-0.02499
-0.01990
0.03458
0.00507
-0.03937
0.01776
0.01471
-0.00772
0.01495
-0.01315
-0.01431
0.01169
0.01617
-0.01129
-0.00204
0.01895
-0.01151
-0.02231
0.02274
0.02039
-0.03610
-0.01407
0.04260
0.01816
-0.02390
-0.02261
0.01083
0.01727
-0.00848
-0.00015
0.00162
0.00510
0.00412
-0.00018
-0.00064
-0.01563
0.00995
-0.00235
-0.01288
0.01328
-0.00436
-0.00098
0.00934
0.00226
-0.02307
-0.01929
0.02847
0.01401
0.01196
-0.00146
-0.01349
0.00241
0.01144
0.01505
-0.01636
-0.04050
0.01364
0.02893
-0.01175
-0.00302
0.00024
0.01596
0.01501
-0.01395
-0.00665
-0.00873
0.01157
0.02325
-0.01132
-0.01111
-0.00467
0.02655
0.01868
-0.03122
-0.01675
0.04144
0.02072
-0.04413
-0.01950
0.03220
-0.00922
-0.02707
0.04245
-0.02042
-0.02957
0.03683
0.03101
-0.03088
-0.04276
0.03592
0.03436
-0.00476
-0.00467
-0.01532
0.01706
0.04852
-0.01657
-0.04416
0.01514
0.02969
-0.01266
-0.04263
0.00891
0.03680
0.01041
-0.02090
-0.01303
0.02579
0.02753
-0.01974
-0.03122
0.00134
0.03177
0.00284
-0.04095
-0.00302
0.04004
0.00732
-0.02707
-0.00757
0.01672
0.02277
0.00613
-0.03040
-0.00049
0.02545
-0.00748
-0.03351
0.00308
0.05310
-0.00461
-0.06876
0.01917
0.08109
-0.01682
-0.07278
0.01462
0.05344
-0.01956
-0.03851
0.01276
0.01688
-0.00995
0.00824
0.00131
-0.02719
0.03943
0.04065
-0.04227
-0.00320
0.02585
-0.00662
-0.00711
-0.01135
0.00287
0.00693
-0.00388
-0.00784
-0.00262
0.04239
0.01602
-0.04922
-0.02420
0.04077
0.03458
-0.03165
-0.04025
0.02957
0.02451
-0.00806
0.01312
-0.01254
-0.02853
0.02420
0.01984
-0.02090
-0.03143
0.04388
0.03720
-0.05017
-0.00049
0.05908
-0.01578
-0.04974
0.03067
0.04059
-0.04715
-0.03860
0.03476
0.04071
-0.02560
-0.03925
0.02283
0.04764
-0.00409
-0.02740
-0.00317
0.00494
0.02228
-0.00595
-0.02847
0.01331
0.01993
0.00824
-0.01495
0.00882
0.01688
-0.01413
-0.02280
-0.00333
0.04044
-0.01886
-0.02927
0.02600
0.00409
-0.01944
-0.00092
0.03113
0.00186
-0.04547
0.00851
0.06281
0.01331
-0.04828
0.00711
0.05078
-0.00177
-0.05316
-0.00421
0.05371
-0.01767
-0.03052
0.03159
0.00812
-0.01492
0.01541
0.00735
0.00104
-0.00629
-0.00653
-0.00037
0.01492
0.01505
-0.03903
-0.01508
0.03503
0.02475
-0.02866
-0.01871
0.04977
0.01071
-0.04929
0.02112
0.01733
-0.02765
-0.00555
0.02640
0.00726
-0.03745
-0.01837
0.07629
0.00076
-0.08484
0.01294
0.06522
-0.02124
-0.05319
0.01511
0.06821
-0.02435
-0.05322
0.05765
0.03500
-0.04953
-0.03394
0.03976
0.04919
-0.04065
-0.04337
0.01730
0.03519
0.01086
-0.05188
-0.00589
0.04089
0.02637
-0.02853
-0.03378
0.03287
0.02798
-0.04132
-0.02335
0.05338
0.00504
-0.04691
0.00906
0.05740
0.00266
-0.05814
0.02249
0.05643
-0.05118
-0.06467
0.02634
0.04333
-0.02246
-0.02338
0.03027
0.03131
-0.02625
-0.02921
0.03574
0.01788
-0.02563
-0.03299
0.00842
0.02945
-0.00244
-0.00455
-0.01059
-0.01709
0.03464
0.01669
-0.01746
-0.02423
0.01154
0.04385
-0.01501
-0.03668
0.00674
-0.01166
0.00934
0.01074
-0.03735
0.00583
0.04333
0.02158
-0.03964
-0.02332
0.05057
0.01752
-0.04495
-0.00607
0.02213
-0.00232
-0.03796
0.02570
0.03479
-0.04416
-0.01559
0.05734
0.00830
-0.06247
-0.00778
0.07547
-0.02252
-0.07043
0.02234
0.05920
-0.01996
-0.02615
0.00778
0.00381
-0.00967
0.00653
0.01761
-0.00510
-0.00864
0.01349
0.01337
-0.02780
-0.02679
0.01379
0.01752
-0.02682
-0.01276
0.05411
0.01044
-0.05997
0.02475
0.05804
-0.03241
-0.04800
0.03320
0.05453
-0.04144
-0.06079
0.02536
0.03516
0.01187
-0.02081
-0.02881
0.00021
0.02209
0.01340
-0.03482
-0.02533
0.04132
0.04495
-0.02676
-0.03537
0.02417
0.04031
-0.03345
-0.02875
0.02716
-0.00748
-0.00671
0.00729
-0.01596
-0.00366
0.00903
0.00778
